timestamp,open,high,low,close,volume
2026-01-01T02:58:00,98925.72,98967.16,98743.00,98784.45,83.30
2026-01-01T02:59:00,98784.45,98997.69,98762.80,98925.25,117.30
2026-01-01T03:00:00,98925.25,98998.45,98895.25,98907.34,127.76
2026-01-01T03:01:00,98907.34,98996.05,98881.91,98990.53,104.36
2026-01-01T03:02:00,98990.53,99040.34,98986.34,99027.95,78.85
2026-01-01T03:03:00,99027.95,99054.36,99002.51,99029.03,106.28
2026-01-01T03:04:00,99029.03,99068.20,98943.93,98990.47,147.10
2026-01-01T03:05:00,98990.47,99100.55,98946.60,99072.11,115.62
2026-01-01T03:06:00,99072.11,99215.28,99029.42,99165.06,131.07
2026-01-01T03:07:00,99165.06,99326.70,99118.98,99304.44,59.88
2026-01-01T03:08:00,99304.44,99369.42,99248.28,99283.63,110.08
2026-01-01T03:09:00,99283.63,99357.14,99220.32,99267.99,97.26
2026-01-01T03:10:00,99267.99,99309.69,99196.59,99291.20,114.67
2026-01-01T03:11:00,99291.20,99336.74,99121.67,99168.15,102.55
2026-01-01T03:12:00,99168.15,99204.48,99144.66,99147.11,94.52
2026-01-01T03:13:00,99147.11,99209.57,99096.73,99155.78,110.75
2026-01-01T03:14:00,99155.78,99192.15,99137.74,99169.33,117.83
2026-01-01T03:15:00,99169.33,99232.80,99104.85,99172.57,144.27
2026-01-01T03:16:00,99172.57,99244.66,98955.72,99032.00,92.54
2026-01-01T03:17:00,99032.00,99197.49,99028.46,99155.45,93.18
2026-01-01T03:18:00,99155.45,99231.85,99093.69,99140.50,73.60
2026-01-01T03:19:00,99140.50,99224.08,99064.41,99183.43,147.51
2026-01-01T03:20:00,99183.43,99323.22,99153.93,99255.00,154.75
2026-01-01T03:21:00,99255.00,99429.71,99216.02,99370.79,122.78
2026-01-01T03:22:00,99370.79,99524.36,99295.30,99498.75,94.11
2026-01-01T03:23:00,99498.75,99544.40,99360.21,99415.58,96.72
2026-01-01T03:24:00,99415.58,99488.52,99384.13,99405.17,100.52
2026-01-01T03:25:00,99405.17,99424.91,99278.12,99278.75,89.94
2026-01-01T03:26:00,99278.75,99283.84,99085.49,99138.92,105.41
2026-01-01T03:27:00,99138.92,99157.32,99074.75,99100.60,138.37
2026-01-01T03:28:00,99100.60,99138.97,98985.70,99035.54,140.80
2026-01-01T03:29:00,99035.54,99106.90,98948.01,98987.44,95.97
2026-01-01T03:30:00,98987.44,99009.26,98937.65,98940.34,94.39
2026-01-01T03:31:00,98940.34,99009.85,98873.54,98912.75,112.33
2026-01-01T03:32:00,98912.75,98926.90,98775.73,98786.24,120.62
2026-01-01T03:33:00,98786.24,98823.87,98678.26,98707.49,100.74
2026-01-01T03:34:00,98707.49,98765.46,98577.26,98634.48,69.36
2026-01-01T03:35:00,98634.48,98690.29,98610.12,98689.37,127.90
2026-01-01T03:36:00,98689.37,98785.44,98663.39,98742.84,95.67
2026-01-01T03:37:00,98742.84,98878.52,98673.35,98818.17,139.25
2026-01-01T03:38:00,98818.17,98982.39,98776.51,98957.32,106.44
2026-01-01T03:39:00,98957.32,98988.59,98860.08,98912.50,117.23
2026-01-01T03:40:00,98912.50,98967.78,98728.06,98774.52,121.81
2026-01-01T03:41:00,98774.52,98848.02,98679.64,98717.39,117.56
2026-01-01T03:42:00,98717.39,98757.15,98611.87,98666.31,109.02
2026-01-01T03:43:00,98666.31,98757.22,98597.77,98709.19,195.00
2026-01-01T03:44:00,98709.19,98777.66,98659.23,98701.96,159.28
2026-01-01T03:45:00,98701.96,98827.22,98691.71,98783.94,151.69
2026-01-01T03:46:00,98783.94,98925.19,98727.58,98910.15,138.13
2026-01-01T03:47:00,98910.15,98913.95,98790.41,98858.23,146.59
2026-01-01T03:48:00,98858.23,98965.97,98785.68,98931.36,159.71
2026-01-01T03:49:00,98931.36,98998.64,98875.65,98974.21,90.06
2026-01-01T03:50:00,98974.21,99022.17,98954.15,98999.98,142.80
2026-01-01T03:51:00,98999.98,99214.23,98977.30,99136.09,98.50
2026-01-01T03:52:00,99136.09,99229.08,99105.28,99167.00,154.60
2026-01-01T03:53:00,99167.00,99237.62,99054.44,99068.48,111.50
2026-01-01T03:54:00,99068.48,99114.53,98899.90,98922.57,92.79
2026-01-01T03:55:00,98922.57,98965.49,98857.05,98920.32,115.52
2026-01-01T03:56:00,98920.32,98947.59,98829.17,98878.47,136.89
2026-01-01T03:57:00,98878.47,99011.83,98872.06,98937.14,103.22
2026-01-01T03:58:00,98937.14,98971.83,98822.94,98826.81,89.48
2026-01-01T03:59:00,98826.81,98966.69,98811.33,98926.02,146.05
2026-01-01T04:00:00,98926.02,98978.89,98832.56,98840.86,160.01
2026-01-01T04:01:00,98840.86,99017.39,98776.51,98965.06,113.17
2026-01-01T04:02:00,98965.06,98970.90,98799.49,98821.86,138.78
2026-01-01T04:03:00,98821.86,98894.65,98718.43,98779.15,114.66
2026-01-01T04:04:00,98779.15,98903.69,98720.94,98876.17,130.75
2026-01-01T04:05:00,98876.17,99085.98,98826.12,99020.13,100.55
2026-01-01T04:06:00,99020.13,99167.02,99011.38,99111.61,100.45
2026-01-01T04:07:00,99111.61,99173.29,99067.31,99093.69,75.65
2026-01-01T04:08:00,99093.69,99107.82,98913.10,98974.78,124.22
2026-01-01T04:09:00,98974.78,99162.75,98951.45,99094.47,116.51
2026-01-01T04:10:00,99094.47,99154.27,98972.25,99012.10,119.06
2026-01-01T04:11:00,99012.10,99086.12,98832.79,98910.30,69.43
2026-01-01T04:12:00,98910.30,99001.65,98866.79,98975.12,114.62
2026-01-01T04:13:00,98975.12,99107.85,98926.14,99036.98,77.40
2026-01-01T04:14:00,99036.98,99196.32,98965.68,99140.70,132.31
2026-01-01T04:15:00,99140.70,99220.03,99108.94,99197.75,133.35
2026-01-01T04:16:00,99197.75,99296.83,99192.14,99264.40,97.53
2026-01-01T04:17:00,99264.40,99392.24,99201.14,99345.39,165.28
2026-01-01T04:18:00,99345.39,99441.34,99279.87,99407.51,93.00
2026-01-01T04:19:00,99407.51,99526.30,99357.80,99477.36,126.05
2026-01-01T04:20:00,99477.36,99531.61,99459.48,99519.54,187.32
2026-01-01T04:21:00,99519.54,99563.75,99395.66,99450.81,124.10
2026-01-01T04:22:00,99450.81,99515.76,99386.84,99461.37,130.81
2026-01-01T04:23:00,99461.37,99529.50,99417.49,99528.77,121.69
2026-01-01T04:24:00,99528.77,99662.27,99518.57,99622.21,71.45
2026-01-01T04:25:00,99622.21,99689.82,99433.94,99479.06,136.26
2026-01-01T04:26:00,99479.06,99686.50,99408.07,99621.51,116.48
2026-01-01T04:27:00,99621.51,99732.21,99578.00,99664.66,90.38
2026-01-01T04:28:00,99664.66,99830.46,99618.32,99803.07,127.43
2026-01-01T04:29:00,99803.07,99832.21,99650.49,99709.64,119.80
2026-01-01T04:30:00,99709.64,99769.98,99586.97,99607.48,111.73
2026-01-01T04:31:00,99607.48,99614.16,99592.14,99603.79,112.88
2026-01-01T04:32:00,99603.79,99745.28,99596.45,99674.35,92.22
2026-01-01T04:33:00,99674.35,99852.95,99603.24,99774.05,80.87
2026-01-01T04:34:00,99774.05,99833.01,99614.12,99629.55,94.77
2026-01-01T04:35:00,99629.55,99686.76,99601.34,99627.52,108.05
2026-01-01T04:36:00,99627.52,99689.62,99588.91,99665.98,144.69
2026-01-01T04:37:00,99665.98,99741.40,99586.32,99641.18,164.98
2026-01-01T04:38:00,99641.18,99649.77,99515.37,99530.22,119.62
2026-01-01T04:39:00,99530.22,99568.62,99449.82,99467.62,135.34
2026-01-01T04:40:00,99467.62,99516.77,99461.49,99515.62,80.40
2026-01-01T04:41:00,99515.62,99520.85,99440.30,99512.64,173.29
2026-01-01T04:42:00,99512.64,99522.02,99350.15,99417.20,132.06
2026-01-01T04:43:00,99417.20,99607.30,99352.47,99557.71,106.60
2026-01-01T04:44:00,99557.71,99724.67,99494.19,99664.62,131.53
2026-01-01T04:45:00,99664.62,99745.05,99587.51,99713.38,155.59
2026-01-01T04:46:00,99713.38,99867.00,99661.06,99824.77,124.45
2026-01-01T04:47:00,99824.77,99941.22,99783.21,99889.46,137.10
2026-01-01T04:48:00,99889.46,100105.86,99878.62,100034.83,88.53
2026-01-01T04:49:00,100034.83,100127.11,99965.18,100110.93,126.80
2026-01-01T04:50:00,100110.93,100262.08,100042.46,100204.82,76.09
2026-01-01T04:51:00,100204.82,100248.26,100085.28,100107.01,138.56
2026-01-01T04:52:00,100107.01,100246.55,100047.86,100225.04,144.89
2026-01-01T04:53:00,100225.04,100302.09,100209.89,100235.18,142.70
2026-01-01T04:54:00,100235.18,100258.71,100041.95,100117.93,113.86
2026-01-01T04:55:00,100117.93,100241.22,100069.69,100234.41,94.89
2026-01-01T04:56:00,100234.41,100264.54,100198.14,100247.85,126.83
2026-01-01T04:57:00,100247.85,100389.91,100242.52,100359.88,141.88
2026-01-01T04:58:00,100359.88,100397.27,100197.75,100220.06,119.36
2026-01-01T04:59:00,100220.06,100368.57,100153.76,100311.23,154.21
2026-01-01T05:00:00,100311.23,100320.88,100180.38,100196.46,77.82
2026-01-01T05:01:00,100196.46,100260.31,100164.89,100176.11,136.03
2026-01-01T05:02:00,100176.11,100210.11,100072.18,100078.55,95.04
2026-01-01T05:03:00,100078.55,100113.93,100055.48,100103.45,149.31
2026-01-01T05:04:00,100103.45,100165.34,100058.27,100078.33,111.39
2026-01-01T05:05:00,100078.33,100113.48,99880.59,99936.99,147.45
2026-01-01T05:06:00,99936.99,99988.81,99869.91,99942.66,149.41
2026-01-01T05:07:00,99942.66,99979.07,99865.26,99886.16,117.84
2026-01-01T05:08:00,99886.16,100072.83,99816.50,100007.41,175.17
2026-01-01T05:09:00,100007.41,100211.61,99928.53,100150.80,135.22
2026-01-01T05:10:00,100150.80,100162.97,99968.78,100039.93,132.37
2026-01-01T05:11:00,100039.93,100071.01,99930.67,99936.06,116.40
2026-01-01T05:12:00,99936.06,99989.94,99828.91,99856.11,124.29
2026-01-01T05:13:00,99856.11,100063.48,99823.10,99996.05,96.24
2026-01-01T05:14:00,99996.05,100026.29,99983.44,99985.25,176.63
2026-01-01T05:15:00,99985.25,100041.17,99916.33,100009.23,138.41
2026-01-01T05:16:00,100009.23,100035.07,99956.63,100027.15,98.57
2026-01-01T05:17:00,100027.15,100188.76,99991.75,100128.51,149.56
2026-01-01T05:18:00,100128.51,100195.73,99990.10,100030.41,148.57
2026-01-01T05:19:00,100030.41,100034.51,99872.65,99902.73,124.59
2026-01-01T05:20:00,99902.73,99930.71,99769.45,99792.09,95.85
2026-01-01T05:21:00,99792.09,99803.83,99684.57,99746.68,117.88
2026-01-01T05:22:00,99746.68,99804.52,99630.00,99653.24,121.03
2026-01-01T05:23:00,99653.24,99825.30,99643.86,99757.42,134.56
2026-01-01T05:24:00,99757.42,99815.76,99578.05,99617.46,148.26
2026-01-01T05:25:00,99617.46,99667.59,99540.25,99627.95,160.52
2026-01-01T05:26:00,99627.95,99723.03,99559.34,99661.35,138.16
2026-01-01T05:27:00,99661.35,99782.21,99632.49,99768.27,145.06
2026-01-01T05:28:00,99768.27,99826.61,99694.82,99819.94,119.38
2026-01-01T05:29:00,99819.94,99937.92,99753.92,99919.03,118.80
2026-01-01T05:30:00,99919.03,99949.16,99740.02,99781.49,141.00
2026-01-01T05:31:00,99781.49,99830.53,99748.63,99824.94,189.65
2026-01-01T05:32:00,99824.94,99970.54,99800.11,99941.61,112.80
2026-01-01T05:33:00,99941.61,100083.78,99882.14,100028.26,133.34
2026-01-01T05:34:00,100028.26,100101.90,99862.75,99903.47,134.89
2026-01-01T05:35:00,99903.47,99961.93,99706.40,99779.58,189.89
2026-01-01T05:36:00,99779.58,99950.83,99706.33,99879.24,99.65
2026-01-01T05:37:00,99879.24,100029.33,99806.84,100003.36,92.14
2026-01-01T05:38:00,100003.36,100055.76,99887.02,99958.78,120.38
2026-01-01T05:39:00,99958.78,100018.76,99921.44,99942.51,93.71
2026-01-01T05:40:00,99942.51,100008.70,99904.42,99947.53,176.11
2026-01-01T05:41:00,99947.53,100123.89,99876.73,100046.86,130.55
2026-01-01T05:42:00,100046.86,100146.71,100028.91,100095.67,94.55
2026-01-01T05:43:00,100095.67,100153.15,100045.47,100063.72,147.92
2026-01-01T05:44:00,100063.72,100123.81,99904.71,99923.78,144.46
2026-01-01T05:45:00,99923.78,99992.29,99828.09,99898.19,89.96
2026-01-01T05:46:00,99898.19,100007.33,99836.89,99997.20,132.13
2026-01-01T05:47:00,99997.20,100059.72,99845.08,99907.58,131.79
2026-01-01T05:48:00,99907.58,99972.80,99864.79,99903.98,185.15
2026-01-01T05:49:00,99903.98,99927.74,99823.03,99894.79,63.88
2026-01-01T05:50:00,99894.79,100046.49,99867.45,99983.49,85.86
2026-01-01T05:51:00,99983.49,100109.34,99978.84,100076.06,104.35
2026-01-01T05:52:00,100076.06,100109.47,99934.00,99955.41,133.28
2026-01-01T05:53:00,99955.41,100009.32,99814.43,99850.39,124.75
2026-01-01T05:54:00,99850.39,99893.88,99659.15,99714.44,167.08
2026-01-01T05:55:00,99714.44,99771.06,99617.23,99687.95,96.44
2026-01-01T05:56:00,99687.95,99897.93,99661.67,99828.19,90.27
2026-01-01T05:57:00,99828.19,99862.81,99783.17,99850.66,99.61
2026-01-01T05:58:00,99850.66,99859.19,99750.02,99802.82,148.36
2026-01-01T05:59:00,99802.82,99862.63,99754.01,99802.93,94.88
2026-01-01T06:00:00,99802.93,99803.51,99659.89,99726.48,144.87
2026-01-01T06:01:00,99726.48,99841.36,99685.67,99792.74,127.82
2026-01-01T06:02:00,99792.74,99934.35,99776.49,99901.73,109.37
2026-01-01T06:03:00,99901.73,100039.29,99856.81,100028.27,143.14
2026-01-01T06:04:00,100028.27,100046.95,99882.22,99948.51,127.44
2026-01-01T06:05:00,99948.51,99989.26,99947.29,99983.25,128.41
2026-01-01T06:06:00,99983.25,100040.05,99787.02,99864.77,107.72
2026-01-01T06:07:00,99864.77,99894.53,99668.34,99745.18,153.10
2026-01-01T06:08:00,99745.18,99884.16,99704.29,99856.74,45.18
2026-01-01T06:09:00,99856.74,99957.87,99790.32,99928.71,89.30
2026-01-01T06:10:00,99928.71,100072.95,99850.92,100005.93,112.87
2026-01-01T06:11:00,100005.93,100092.15,99976.99,100074.44,129.52
2026-01-01T06:12:00,100074.44,100230.76,100038.21,100207.93,135.31
2026-01-01T06:13:00,100207.93,100321.27,100186.68,100268.02,141.42
2026-01-01T06:14:00,100268.02,100323.90,100116.34,100150.14,91.38
2026-01-01T06:15:00,100150.14,100178.60,100115.57,100178.30,126.49
2026-01-01T06:16:00,100178.30,100358.21,100127.09,100304.58,110.60
